EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
10057858,MISSOURI,1966,April,Hail,C,PLATTE,0,0,0,0,0,0
10057859,MISSOURI,1966,April,Hail,C,JACKSON,0,0,0,0,0,0
10057860,MISSOURI,1966,April,Hail,C,,0,0,0,0,0,0
10057861,MISSOURI,1966,April,Hail,C,PLATTE,0,0,0,0,0,0
10057862,MISSOURI,1966,April,Hail,C,,0,0,0,0,0,0
10057863,MISSOURI,1966,April,Hail,C,,0,0,0,0,0,0
10057864,MISSOURI,1966,April,Tornado,C,DAVIESS,0,0,0,0,25K,0
10057865,MISSOURI,1966,April,Hail,C,,0,0,0,0,0,0
10057866,MISSOURI,1966,April,Thunderstorm Wind,C,,0,0,0,0,0,0
10057867,MISSOURI,1966,April,Tornado,C,LIVINGSTON,0,0,0,0,2.5K,0
10057868,MISSOURI,1966,April,Thunderstorm Wind,C,ADAIR,0,0,0,0,0,0
10057869,MISSOURI,1966,April,Thunderstorm Wind,C,SCOTLAND,0,0,0,0,0,0
10057870,MISSOURI,1966,April,Hail,C,DADE,0,0,0,0,0,0
10057871,MISSOURI,1966,April,Hail,C,ST. LOUIS,0,0,0,0,0,0
10057872,MISSOURI,1966,April,Hail,C,ST. LOUIS,0,0,0,0,0,0
10095397,OKLAHOMA,1966,February,Thunderstorm Wind,C,CANADIAN,0,0,0,0,0,0
10095398,OKLAHOMA,1966,February,Thunderstorm Wind,C,GRADY,0,0,0,0,0,0
10095399,OKLAHOMA,1966,February,Thunderstorm Wind,C,GARVIN,0,0,0,0,0,0
10095400,OKLAHOMA,1966,February,Thunderstorm Wind,C,MCCLAIN,0,0,0,0,0,0
10095401,OKLAHOMA,1966,February,Hail,C,CUSTER,0,0,0,0,0,0
10095402,OKLAHOMA,1966,February,Tornado,C,STEPHENS,2,0,0,0,250K,0
10095403,OKLAHOMA,1966,February,Hail,C,LOVE,0,0,0,0,0,0
10095404,OKLAHOMA,1966,February,Thunderstorm Wind,C,HASKELL,0,0,0,0,0,0
10095405,OKLAHOMA,1966,March,Thunderstorm Wind,C,CARTER,0,0,0,0,0,0
10095406,OKLAHOMA,1966,March,Hail,C,CUSTER,0,0,0,0,0,0
10095407,OKLAHOMA,1966,March,Hail,C,CADDO,0,0,0,0,0,0
10095408,OKLAHOMA,1966,March,Hail,C,CADDO,0,0,0,0,0,0
10095409,OKLAHOMA,1966,March,Hail,C,GRADY,0,0,0,0,0,0
10095410,OKLAHOMA,1966,March,Hail,C,OSAGE,0,0,0,0,0,0
10095411,OKLAHOMA,1966,March,Thunderstorm Wind,C,PAYNE,0,0,0,0,0,0
10095412,OKLAHOMA,1966,March,Hail,C,TULSA,0,0,0,0,0,0
10095413,OKLAHOMA,1966,March,Hail,C,CREEK,0,0,0,0,0,0
10095414,OKLAHOMA,1966,March,Hail,C,OSAGE,0,0,0,0,0,0
10095415,OKLAHOMA,1966,March,Thunderstorm Wind,C,CREEK,0,0,0,0,0,0
10095416,OKLAHOMA,1966,March,Hail,C,CREEK,0,0,0,0,0,0
10095418,OKLAHOMA,1966,March,Hail,C,PITTSBURG,0,0,0,0,0,0
10095419,OKLAHOMA,1966,March,Hail,C,CHEROKEE,0,0,0,0,0,0
10095420,OKLAHOMA,1966,March,Thunderstorm Wind,C,PITTSBURG,0,0,0,0,0,0
10095421,OKLAHOMA,1966,March,Hail,C,ADAIR,0,0,0,0,0,0
10095422,OKLAHOMA,1966,April,Thunderstorm Wind,C,,0,0,0,0,0,0
10095423,OKLAHOMA,1966,April,Thunderstorm Wind,C,CARTER,0,0,0,0,0,0
10095424,OKLAHOMA,1966,April,Thunderstorm Wind,C,MARSHALL,0,0,0,0,0,0
10095425,OKLAHOMA,1966,April,Thunderstorm Wind,C,LOVE,0,0,0,0,0,0
10095426,OKLAHOMA,1966,April,Thunderstorm Wind,C,BRYAN,0,0,0,0,0,0
10095427,OKLAHOMA,1966,April,Hail,C,ROGERS,0,0,0,0,0,0
10092045,OKLAHOMA,1966,June,Thunderstorm Wind,C,OKLAHOMA,0,0,0,0,0,0
10092046,OKLAHOMA,1966,June,Thunderstorm Wind,C,CLEVELAND,0,0,0,0,0,0
10092047,OKLAHOMA,1966,June,Hail,C,OKLAHOMA,0,0,0,0,0,0
10092048,OKLAHOMA,1966,June,Hail,C,GRADY,0,0,0,0,0,0
10092049,OKLAHOMA,1966,June,Thunderstorm Wind,C,MCCLAIN,0,0,0,0,0,0
10092050,OKLAHOMA,1966,June,Thunderstorm Wind,C,GARVIN,0,0,0,0,0,0
10092051,OKLAHOMA,1966,June,Thunderstorm Wind,C,PONTOTOC,0,0,0,0,0,0
10092052,OKLAHOMA,1966,June,Thunderstorm Wind,C,COMANCHE,0,0,0,0,0,0
10092053,OKLAHOMA,1966,June,Hail,C,COMANCHE,0,0,0,0,0,0
10092054,OKLAHOMA,1966,June,Thunderstorm Wind,C,COMANCHE,0,0,0,0,0,0
10092055,OKLAHOMA,1966,June,Thunderstorm Wind,C,LOVE,0,0,0,0,0,0
10092056,OKLAHOMA,1966,June,Thunderstorm Wind,C,BRYAN,0,0,0,0,0,0
10092057,OKLAHOMA,1966,June,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0
10092006,OKLAHOMA,1966,June,Thunderstorm Wind,C,OKMULGEE,0,0,0,0,0,0
10092007,OKLAHOMA,1966,June,Thunderstorm Wind,C,MUSKOGEE,0,0,0,0,0,0
10091993,OKLAHOMA,1966,June,Tornado,C,GRANT,0,0,0,0,2.5K,0
10091994,OKLAHOMA,1966,June,Hail,C,GRANT,0,0,0,0,0,0
10091995,OKLAHOMA,1966,June,Hail,C,GARFIELD,0,0,0,0,0,0
10091996,OKLAHOMA,1966,June,Tornado,C,GARFIELD,6,0,0,0,250K,0
10091997,OKLAHOMA,1966,June,Tornado,C,GARFIELD,0,0,0,0,25K,0
10091998,OKLAHOMA,1966,June,Tornado,C,GARFIELD,0,0,0,0,.25K,0
10091999,OKLAHOMA,1966,June,Hail,C,LOGAN,0,0,0,0,0,0
10092000,OKLAHOMA,1966,June,Hail,C,KINGFISHER,0,0,0,0,0,0
10092001,OKLAHOMA,1966,June,Hail,C,NOBLE,0,0,0,0,0,0
10092002,OKLAHOMA,1966,June,Hail,C,GRADY,0,0,0,0,0,0
10092003,OKLAHOMA,1966,June,Thunderstorm Wind,C,ADAIR,0,0,0,0,0,0
10092004,OKLAHOMA,1966,June,Hail,C,TEXAS,0,0,0,0,0,0
10092005,OKLAHOMA,1966,June,Thunderstorm Wind,C,TULSA,0,0,0,0,0,0
9985389,COLORADO,1966,June,Hail,C,PHILLIPS,0,0,0,0,0,0
9980927,ARKANSAS,1966,June,Hail,C,JACKSON,0,0,0,0,0,0
10050465,MISSISSIPPI,1966,April,Hail,C,HINDS,0,0,0,0,0,0
10050466,MISSISSIPPI,1966,April,Tornado,C,SMITH,0,0,0,0,250K,0
10050467,MISSISSIPPI,1966,April,Tornado,C,SMITH,0,0,0,0,0K,0
10050468,MISSISSIPPI,1966,April,Tornado,C,SIMPSON,0,0,0,0,2.5K,0
10050469,MISSISSIPPI,1966,April,Tornado,C,NEWTON,0,0,0,0,250K,0
10050470,MISSISSIPPI,1966,April,Tornado,C,SIMPSON,10,0,1,0,250K,0
10050471,MISSISSIPPI,1966,April,Thunderstorm Wind,C,RANKIN,0,0,0,0,0,0
10050472,MISSISSIPPI,1966,April,Thunderstorm Wind,C,SIMPSON,0,0,0,0,0,0
10050473,MISSISSIPPI,1966,April,Tornado,C,HOLMES,0,0,0,0,250K,0
10050474,MISSISSIPPI,1966,April,Tornado,C,HARRISON,0,0,0,0,25K,0
10050475,MISSISSIPPI,1966,April,Tornado,C,JACKSON,1,0,0,0,25K,0
10050476,MISSISSIPPI,1966,April,Thunderstorm Wind,C,LAFAYETTE,0,0,0,0,0,0
10050477,MISSISSIPPI,1966,April,Hail,C,RANKIN,0,0,0,0,0,0
10111418,SOUTH DAKOTA,1966,April,Tornado,C,TODD,0,0,0,0,0K,0
10111419,SOUTH DAKOTA,1966,April,Tornado,C,BENNETT,0,0,0,0,2.5K,0
10111420,SOUTH DAKOTA,1966,May,Tornado,C,TURNER,0,0,0,0,2.5K,0
10111421,SOUTH DAKOTA,1966,May,Tornado,C,CLAY,0,0,0,0,0K,0
10111422,SOUTH DAKOTA,1966,June,Hail,C,PENNINGTON,0,0,0,0,0,0
10111423,SOUTH DAKOTA,1966,June,Hail,C,PENNINGTON,0,0,0,0,0,0
10111424,SOUTH DAKOTA,1966,June,Tornado,C,AURORA,0,0,0,0,0K,0
10111426,SOUTH DAKOTA,1966,June,Hail,C,BEADLE,0,0,0,0,0,0
10111427,SOUTH DAKOTA,1966,June,Hail,C,HAND,0,0,0,0,0,0
10111428,SOUTH DAKOTA,1966,June,Tornado,C,YANKTON,0,0,0,0,0K,0
10111429,SOUTH DAKOTA,1966,June,Hail,C,PERKINS,0,0,0,0,0,0
10111430,SOUTH DAKOTA,1966,June,Tornado,C,GREGORY,0,0,0,0,250K,0
10111431,SOUTH DAKOTA,1966,June,Thunderstorm Wind,C,HUGHES,0,0,0,0,0,0
10111432,SOUTH DAKOTA,1966,June,Thunderstorm Wind,C,MINNEHAHA,0,0,0,0,0,0
10111433,SOUTH DAKOTA,1966,June,Hail,C,MCCOOK,0,0,0,0,0,0
10111434,SOUTH DAKOTA,1966,June,Hail,C,HUTCHINSON,0,0,0,0,0,0
10114975,PENNSYLVANIA,1966,May,Thunderstorm Wind,C,BLAIR,0,0,0,0,0,0
10070124,MONTANA,1966,July,Hail,C,MCCONE,0,0,0,0,0,0
10070125,MONTANA,1966,July,Hail,C,FLATHEAD,0,0,0,0,0,0
10070126,MONTANA,1966,July,Hail,C,PONDERA,0,0,0,0,0,0
10055585,MINNESOTA,1966,June,Thunderstorm Wind,C,MARTIN,0,0,0,0,0,0
10055586,MINNESOTA,1966,June,Tornado,C,CLAY,0,0,0,0,25K,0
10055587,MINNESOTA,1966,June,Thunderstorm Wind,C,MOWER,0,0,0,0,0,0
10055588,MINNESOTA,1966,June,Tornado,C,OLMSTED,0,0,0,0,25K,0
10055589,MINNESOTA,1966,June,Thunderstorm Wind,C,OLMSTED,0,0,0,0,0,0
10055590,MINNESOTA,1966,July,Tornado,C,NOBLES,0,0,0,0,25K,0
10055591,MINNESOTA,1966,July,Thunderstorm Wind,C,GRANT,0,0,0,0,0,0
10055592,MINNESOTA,1966,July,Tornado,C,POPE,0,0,0,0,25K,0
10055593,MINNESOTA,1966,July,Hail,C,POPE,0,0,0,0,0,0
10055594,MINNESOTA,1966,July,Hail,C,BECKER,0,0,0,0,0,0
10055595,MINNESOTA,1966,July,Thunderstorm Wind,C,GRANT,0,0,0,0,0,0
10055596,MINNESOTA,1966,July,Tornado,C,WADENA,0,0,0,0,250K,0
10055597,MINNESOTA,1966,July,Tornado,C,TODD,0,0,0,0,2.5K,0
